,Gunnlaugs saga Ormstungu-AM 557 4to,Breta sǫgur-AM 573 4to,Karls þáttr vesæla-AM 557 4to,Hróa þáttr heimska-AM 557 4to,Theta-fragment of Egils saga-AM 162 A θ fol.,Pamphilus saga-DG 4-7,Kormáks saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (120vb.21–129rb.7),Bandamanna saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (114ra.41–120vb.21),Old Norwegian Homily Book-AM 619 4to,The Kringla fragment of Óláfs saga helga-Lbs fragm. 82,A fragment of Landslǫg Magnúss Hákonarsonar-NRA norr fragm 7,Hallfreðr saga vandraskald-AM 557 4to,Sveinka þáttr Steinarssonar-AM 557 4to,Valdimars saga-AM 557 4to,"Kristinréttir, Landslǫg Magnúss Hákonarsonar, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, 
                     Magnus Lagabøtes landslov, Magnus Lagabøtes bylov og rettarbøter-AM 60 4to",A fragment of Óláfs saga helga hin elzta-NRA norr fragm 52,A fragment of Haralds saga harðráða in Heimskringla-NRA norr fragm 53,A fragment of Fagrskinna-NRA norr fragm 51,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 305 fol,Birgitta Andersdotters bönbok-Holm A 80,A fragment of Maríu saga-NRA norr fragm 78,Codex Wormianus-AM 242 fol,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-AM 56 4to,Hrafns saga Sveinbjarnarsonar-AM 557 4to,A fragment of Brendanuss saga-NRA norr fragm 68,Rögnvalldr ok Rauð-AM 557 4to,Hallfrear saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (149va.32–156rb.10),Codex Frisianus-AM 45 fol.,"Kristinréttir, Bǿjarlǫg Magnúss Hákonarsonar ok réttarbǿtr | Kristenrettar, Magnus Lagabøtes bylov og rettarbøter-AM 78 4to",Bǿjarlǫg ok Farmannalǫg Magnúss Hákonarsonar | Magnus Lagabøtes bylov og farmannslov-Holm perg 34 4to,"Ór lǽknisbók The fragment is unnamed, but Konráð Gíslason named his edition of the text
                    Úr læknisbók, which is published in Fire og fyrretyve for en stor deel forhen
                    utrykte prøver af oldnordisk sprog og literatur (1860)-AM 655 XXX 4to",A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 B,A fragment of Jóns saga helga-NRA norr fragm 57,A fragment of Páls saga postula-NRA norr fragm 80,Völuspá in Codex Regius-GKS 2365 4to,A fragment of Hákonar saga Hákonarsonar-NRA norr fragm 55 A,Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 34 4to,Eiríks saga víðförla-AM 557 4to,Legenden om Barlaam och Josaphat-Holm A 49,Codex Runicus-AM 28 8vo,Droplaugasona saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (141va.3–147vb.4),A fragment of Thómass saga erkibyskups-NRA norr fragm 66,Landslǫg Magnúss Hákonarsonar ok Farmannalǫg | Magnus Lagabøtes landslov og Farmannslova-DG 8 I,A fragment of Barlaams saga ok Jósafats-NRA norr fragm 64,A fragment of Agǫtu saga-NRA norr fragm 70,Zeta-fragment of Egils saga-AM 162 A ζ fol.,"Various texts, including Eufemiavisorna-Holm D 4","A fragment of Gregors saga páfa and 
                            Díalógar-NRA norr fragm 71",A fragment of Flóress saga ok Blankiflúr-NRA norr fragm 65,A fragment of Rimbegla-NRA norr fragm 59,A fragment of Njáls saga-AM 162 B α fol,A fragment of Stjórn-NRA norr fragm 60 C,A fragment of Karlamagnúss saga-NRA norr fragm 61,Finnboga saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (100ra.1–114ra.41),Fstbrra saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (198rb.8–201vb.41),Landslǫg Magnúss Hákonarsonar | Magnus Lagabøtes landslov-Holm perg 30 4to,A fragment of Stjórn-NRA norr fragm 60 B,A fragment of Karlamagnúss saga-NRA norr fragm 62,Vǫluspá in Hauksbók-AM 544 4to,A fragment of Karlamagnúss saga-NRA norr fragm 63,A fragment of Stjórn-NRA norr fragm 60 A,Trójumanna saga-AM 573 4to,Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,Alexanders saga-AM 519 a 4to,A fragment of Konungs skuggsjá-NRA norr fragm 58 B,A fragment of Konungs skuggsjá-AM 1056 IX 4to,Reynistaðarbók-AM 764 4to,Landslǫg Magnúss Hákonarsonar and amendments (skipan) | Magnus Lagabøtes landslov og rettarbøter (skipan)-AM 302 fol,A fragment of Konungs skuggsjá-NRA norr fragm 58 C,Dámusta saga-AM 557 4to,Thómass saga erkibyskups-NRA norr fragm 67,A fragment of Konungs skuggsjá-NRA norr fragm 58 A,Two fragments of Njáls saga-AM 162 B θ fol,Virgin Mary’s complaint-SKB A 120,Eiríks saga rauða-AM 557 4to,Stúfs þáttr Kattarsonar-AM 557 4to,A fragment of Konungs skuggsjá-NKS 235 g 4to,Vga-Glms saga according to AM 132 fol (Möðruvallabók)-AM 132 fol (129rb.8–141va.32),Ölkofra þáttur according to AM 132 fol (Möðruvallabók)-AM 132 fol (147vb.5–149va.31)
A fragment of Stjórn-NRA norr fragm 60 A,0.9758855981876218,0.966640853568639,0.9756230043077445,0.9822205348146034,0.961955077113953,0.9450425843511124,0.9578455060643262,0.9519306970529766,0.9339191082411373,0.9928722138080764,0.957911997918808,0.9810577262225229,0.9898178962473709,0.9866903897915568,0.9868772255002766,0.979109672616383,0.9818614660814492,0.998152998230117,0.9793376745883734,0.9985959700104614,0.9685614330161745,0.9596005384538461,0.9769709406097667,0.9833014065442203,0.9635011587140895,0.9745125174636835,0.9623420398263454,0.9615993740090437,0.9793462559578877,0.9532949287565444,0.9939500977937522,0.9794615133191827,0.9886284336597321,0.9704033059195093,0.9949226564019613,0.972298053615219,0.9494404366430507,0.9761101404130289,0.9983664038978061,0.9999905755603149,0.9620823964656391,0.9708910940733434,0.9590145993426746,0.9467406100417746,0.9745680760064188,0.9598339233141772,0.9853227633751768,0.977758045127331,0.9826193341828953,0.9813069152230182,0.9968499089759139,0.9812761259519714,0.9776319820920197,0.9428034240587029,0.9695182044664107,0.974594215925065,0.9839155093484259,0.962983010584951,0.9672531131326375,0.9640103537022522,0.0,0.9763954012708648,0.9837814262329186,0.9811461267818343,0.9655785108328747,0.9577759614090354,0.9372679889955512,0.9765701387660449,0.9431737612157614,0.973808816624155,0.9504998293897106,0.9366901530727927,0.9893610002857778,1.0,0.9704058091639162,0.9814410044098788,0.9639724173527571,0.9491376397903006,0.9663992387161656
Trójumanna saga-AM 573 4to,0.8043756782609247,0.5333752601943076,0.8474695172351798,0.8691694788629309,0.8652611537083048,0.8649914331253608,0.854616328388188,0.8409123885850508,0.9087413338558479,0.9164053600084721,0.7523477694639549,0.8173972873815675,0.932046462359675,0.8707499836845674,0.7320759419286752,0.6755617644492494,0.9290643491925038,0.8261278855630827,0.7385955325428912,0.7772051753348643,0.8467905092484925,0.896159912365748,0.7521950331027112,0.849327453972726,0.7148289615432073,0.8539286967430249,0.8635664746917951,0.8083790370917887,0.7264180892047114,0.9116890770529051,0.7981830684261194,0.7745126131990022,0.8826628447690225,0.8478597683963696,0.9732891766872873,0.9004495140728049,0.9149242238991793,0.9106966792658648,0.7055535714488215,0.9999977166068948,0.8689301452719853,0.8105361495011324,0.9116430345975876,0.9308447039073865,0.9620229753356331,0.8582211084042244,0.895791657572741,0.9147744749427179,0.8987709498674162,0.9470854010799338,0.9540353891940206,0.7990894043459602,0.6878464293743546,0.8347475150047097,0.8777697450765894,0.9206309673182228,0.8127083153182988,0.8786497939075008,0.9605217394941111,0.8876698426584729,0.9763954012708648,0.0,0.8689482154534591,0.9347240892722676,0.844520791801993,0.964103753112641,0.7360440434864775,0.7361888707305386,0.7787683560685875,0.8545956780570165,0.9347325554267933,0.8889739621708774,0.7623844864468783,1.0,0.823784258699993,0.8674740590730784,0.8589250212192252,0.8291105384637676,0.8986628424745139
Egils saga Skalla-Grímssonar in Wolfenbüttelbók-WolfAug 9 10 4to,0.8229468574543293,0.6380193101011465,0.8398715093296921,0.8910032978723659,0.8817337122746725,0.9083079272373029,0.9101107378125781,0.9005013170443056,0.9333708990475026,0.9228687869648949,0.9024062191458349,0.8129922626157906,0.9462265722880295,0.8845045188072264,0.669598185419962,0.9203030324158128,0.9353748099853869,0.9792510590869999,0.6780963555417177,0.9010371997540748,0.912252254608263,0.49806483580180605,0.6912166949913,0.8347294466764851,0.8669287583391628,0.8502233754388808,0.9203366805191932,0.7775150103611699,0.6857349079263064,0.6792332230058398,0.8855430720409498,0.9237224862826534,0.9151117823546153,0.88660511065795,0.9127679948556151,0.9082416586183178,0.6490936862550862,0.890937387614934,0.8776320861835437,0.9999937867919801,0.9273120312116355,0.9116017925800426,0.6691671326499291,0.9425018642114877,0.9695082882727667,0.8442432561281811,0.8966715499025344,0.9448540585055266,0.9207056884590289,0.951378460997584,0.9181147160689673,0.936504966693172,0.9260512314295191,0.9044958812307314,0.9335663005981015,0.6814999352327857,0.9606271236027235,0.8865686278896922,0.9062039469362144,0.8908011721611641,0.9837814262329186,0.8689482154534591,2.2726265314076954e-13,0.8957073532581098,0.9434952443448414,0.9694591462821999,0.6342052172770751,0.6724963043232235,0.905110537585785,0.8523209533275076,0.9033837784272317,0.8872798416597596,0.9182661602609562,1.0,0.7957410653648983,0.8761981206774285,0.9263859928522888,0.8962571835173279,0.9431571954754471
Alexanders saga-AM 519 a 4to,0.9455123688892809,0.9223680659611204,0.9356676943079006,0.9644783193894325,0.905133886391925,0.8807974998032722,0.9427871692888175,0.9391295851632621,0.9027373542167907,0.45640672519753467,0.9070259422099772,0.9386342282096174,0.9757276525029476,0.9546606882960407,0.8623769935078913,0.9209986963320381,0.9760556390677314,0.9806784029993774,0.8534429405740434,0.9797242437133633,0.9548990012997621,0.8138106936031533,0.8446099540205825,0.9452294050027519,0.9128219880114922,0.9408587576143905,0.9562030601219376,0.9307439090624906,0.8509518224783759,0.9058782089021096,0.9436477053027275,0.9468619898101077,0.9486915077462216,0.9560675748306463,0.9556522770558986,0.96597457110347,0.9070999239240605,0.9491316569055891,0.973946220798147,0.9999806100946796,0.9484066134652694,0.9526743244023994,0.8476238691198268,0.9649738940254751,0.9792617892901011,0.9002647822290599,0.9822224703806175,0.9536336552383626,0.9755099166833707,0.9775768615119841,0.6640234532491751,0.9677116752435804,0.937818410120907,0.9357534933135054,0.9595181141145961,0.8988678167324075,0.9656365111279698,0.9428356890243887,0.9555091745254494,0.9614726897165132,0.9811461267818343,0.9347240892722676,0.8957073532581098,0.0,0.9483953986924701,0.9643833973584985,0.9398179708532083,0.8450294367196995,0.8845962280050235,0.9363885539380175,0.9297372634520665,0.8801022197794045,0.5408092994915596,1.0,0.9158459663822189,0.9546376049839682,0.9375468630203803,0.9342970256231496,0.9646186370368246
A fragment of Konungs skuggsjá-NRA norr fragm 58 B,0.9307239232488307,0.8115650964854308,0.9327825571033274,0.9475735832385602,0.8360729526281803,0.7788268086214895,0.8832733304208034,0.8812887062451431,0.8418912849175769,0.9566402855149109,0.8097467780726144,0.9395569117016892,0.9764432664656425,0.9541064539679056,0.9016620744823232,0.8550960540494502,0.9436915335539012,0.9304030243382821,0.8819623703568447,0.9219272947033258,0.919102697641033,0.9115848825774016,0.8816194609086625,0.9478290893319699,0.8486516074377051,0.9298272978668038,0.8951365944954577,0.9207079455807384,0.8787739328742074,0.8546960287114324,0.9238735153959128,0.8934053813584564,0.9451737493334376,0.9187457178672515,0.9793757804367047,0.9410785130984638,0.8504634403852894,0.9467477608669638,0.8995243305448557,0.9999813426515894,0.9125762533244858,0.8990369005345439,0.9297789168714223,0.9125473919879787,0.939939097332879,0.8917303710704427,0.9551639792999236,0.9324183116626117,0.9159361539036686,0.9652913307795223,0.9697935804189041,0.901122077523106,0.8304143112861989,0.866229498378543,0.9201300378674201,0.9368930255446649,0.9145770312001098,0.9036852027656634,0.9697029025967937,0.9169243367256532,0.9655785108328747,0.844520791801993,0.9434952443448414,0.9483953986924701,0.0,0.9495963038972455,0.8546748906103211,0.8805764114450819,0.8055474160645006,0.9242185122336134,0.9335949720301473,0.824617167786551,0.8913147449064844,1.0,0.9156457752618218,0.9475325250500409,0.8897047276371448,0.8795658775484007,0.9279926142957986
A fragment of Konungs skuggsjá-AM 1056 IX 4to,0.9247669263340366,0.9568059637522968,0.9315009191733088,0.9419530909238865,0.9413658101815872,0.9183118897368797,0.9476330549644428,0.9560166736918446,0.9111734797812591,0.9862158484961379,0.9111219718688839,0.9330805844859087,0.9623837293918047,0.9642438165651718,0.9536661629747625,0.9666145330947249,0.978668240198239,0.9923840403890637,0.9386328347497298,0.9971626880360355,0.9560054750535829,0.928143154350699,0.9365413126182326,0.9408676626441765,0.9486588793854114,0.9121083299715288,0.9629197273861622,0.9379445504457928,0.9397375533797838,0.883969431578457,0.9873595634261324,0.9669637095075442,0.9829456283406807,0.9666988093648895,0.9881500698212444,0.9690121202373805,0.880856801186237,0.9522591780117405,0.9964206147922254,0.9999824905783191,0.9551126902141821,0.9544266358438882,0.923011283320342,0.9130517467265229,0.9547860585915587,0.9410002210965505,0.9759635550690149,0.9689704109773579,0.9662268328521241,0.9765318840775274,0.9910363834646971,0.9822362926969065,0.9706522739120965,0.9372495552137403,0.9693503235973838,0.9272190999994602,0.9817255776162153,0.9414881037315336,0.9464429729432728,0.9586977172379259,0.9577759614090354,0.964103753112641,0.9694591462821999,0.9643833973584985,0.9495963038972455,5.88418203051333e-15,0.9028874966513276,0.9350585261459572,0.8968490589948291,0.9084503770800539,0.9060735465943586,0.8895436874381191,0.983477926812822,1.0,0.9144767359544265,0.9656169596780636,0.9403365769889303,0.9484635075351707,0.973734945687589
Reynistaðarbók-AM 764 4to,0.7898855628793168,0.5675592169115129,0.8215433760873548,0.8615720081853716,0.8376482739475404,0.8377533916872395,0.7981658534745077,0.7993693203552441,0.8790592426705729,0.932707703799966,0.8386169288300448,0.8090213840101184,0.9150602768611117,0.8641805158566627,0.7596879165951713,0.8860706918671556,0.905450060048723,0.9462549404003567,0.7732034142465464,0.9105595511528715,0.867949064199453,0.6718987155484126,0.7705225376754408,0.8374225601394664,0.8303879530141416,0.8310128535731187,0.8121879550618979,0.7502996331041802,0.7582746323518484,0.732996719855648,0.8794904762261622,0.8915689501853726,0.9140285003099209,0.8515573972681312,0.9417026343611391,0.8566158002472275,0.7108680277461497,0.8968307008578696,0.8706313414965312,0.9999917209981043,0.8093921398916661,0.866415740101858,0.7423000966380664,0.8354116886527176,0.9231559769740101,0.8277476859465884,0.8820490936195637,0.9287086796092283,0.8617645835796122,0.9328949979099112,0.9428767248782217,0.9010562507144224,0.8525743358633904,0.753930369142857,0.8310625557020721,0.7677125272496066,0.9025601590983365,0.82171637738894,0.8769578097299323,0.8189479941914456,0.9372679889955512,0.7360440434864775,0.6342052172770751,0.9398179708532083,0.8546748906103211,0.9028874966513276,0.0,0.7607274836895179,0.8352553925561721,0.8229699585701904,0.857856135924874,0.8516965227429443,0.9121430528460094,1.0,0.7931285547312206,0.8666586423254199,0.882381862600513,0.7604313034857739,0.8677095302273549
Landslǫg Magnúss Hákonarsonar and amendments (skipan) | Magnus Lagabøtes landslov og rettarbøter (skipan)-AM 302 fol,0.9154073169069362,0.5882420790214435,0.906836921069813,0.9431243500263138,0.8835601749353508,0.846121933598776,0.913393142848757,0.9086599066495517,0.8401466551169645,0.907400284108065,0.6971841210598911,0.9112368927706974,0.9654816636818717,0.9362673756939554,0.2853060413766223,0.7278449208258355,0.957643270552701,0.8685949330190714,0.044891897834337335,0.7636815793684755,0.8893410994830548,0.5127708161373856,0.05112324184054362,0.9155084833186665,0.7560120484766109,0.9115487740166802,0.9308242267464606,0.9011002572366278,0.08806664077976278,0.6991013058561617,0.8055879563216137,0.816038308123455,0.9191124340670203,0.9161581181787093,0.9244522172290968,0.9391413403442121,0.6500929503954078,0.9289760547369857,0.6993944179323759,0.9999701475401186,0.9195211552035807,0.8355072605968148,0.3127853971241652,0.9333737691731296,0.9572507016929187,0.861937247226056,0.8313105799544207,0.9115646380804476,0.9523265086009524,0.956264199159557,0.9643800258398738,0.8554830168689218,0.7676862786711056,0.9022132077775458,0.9410568574141416,0.5504185122140377,0.8514100064240806,0.9134035995947357,0.9098762714957642,0.9501905209382266,0.9765701387660449,0.7361888707305386,0.6724963043232235,0.8450294367196995,0.8805764114450819,0.9350585261459572,0.7607274836895179,0.0,0.7470965215284001,0.9031560629545996,0.9029224509645761,0.8202551806449606,0.7719249795503951,1.0,0.8732035895822748,0.9324722860380651,0.8517370298268901,0.8949224273307169,0.9437993640583188
A fragment of Konungs skuggsjá-NRA norr fragm 58 C,0.8976667961033212,0.7347894490003491,0.878338094122048,0.9217116723021563,0.7677454321472685,0.7003026519384864,0.8574549220526686,0.8551319803684068,0.6788776795555651,0.9278848995851701,0.6866358972278825,0.9038206488222251,0.9505090010843664,0.9304774291153117,0.8011563197355671,0.7392509407608634,0.9203545877818369,0.8873365045028018,0.7569082917448454,0.8844204226912838,0.8618899764202651,0.7831011604428892,0.7481626720561669,0.9045490825263902,0.7483630303758364,0.8759256900306878,0.8939246893543961,0.8496257233004465,0.7494280757491663,0.7076212917637988,0.8760138002407883,0.810634399271264,0.9071314710510753,0.878273994744214,0.955175962425886,0.8935896047326325,0.697193110791226,0.8879028209185356,0.8522873679295631,0.9999460872105617,0.8850699472943367,0.8282318474113504,0.8210393422764963,0.8927521108089215,0.9250979467267244,0.7759724183758098,0.9448792184130188,0.8459434633610626,0.9073461379846001,0.9288767874791388,0.9742499896497484,0.8629050199493108,0.7642077183452154,0.8419315418970226,0.9166253753865727,0.824649829849923,0.86387861038066,0.8562734873570268,0.9303626774185789,0.9115408850397276,0.9431737612157614,0.7787683560685875,0.905110537585785,0.8845962280050235,0.8055474160645006,0.8968490589948291,0.8352553925561721,0.7470965215284001,0.0,0.8586082979055643,0.8355413734796522,0.6352747746442571,0.8447492430600684,1.0,0.8360838054036629,0.9137363195063058,0.7481224021498407,0.8478047662681878,0.9234684375316936
Dámusta saga-AM 557 4to,0.5532256233072923,0.8401914453128918,0.6182087912076184,0.6687607955674912,0.8782245282705207,0.8796838835942956,0.8195429807326124,0.8380680578003561,0.8780365072014631,0.9462362742762955,0.8651109989710817,0.5943641276516551,0.7904297916286298,0.743786591141426,0.9174465980233726,0.9039659997084613,0.9353250785572371,0.9797979314775277,0.9127970280606595,0.9934547815617061,0.9093501104608057,0.8547094398279609,0.9086319489525536,0.6541571435011244,0.8743174859843486,0.5502454419911789,0.8472323246482052,0.7931902183958771,0.9065252211211011,0.8513127162320071,0.9654462761588049,0.9062287205804976,0.9215813648394784,0.8822612114619691,0.9694986030263223,0.8986515545436337,0.8446776545704984,0.7885011915149702,0.9826537037965957,0.9999808059404792,0.8540732107820305,0.9276494777189462,0.889928626772718,0.9188846164345005,0.9554503320520586,0.8626317374413093,0.9886702498893719,0.9241272722242042,0.9254466685169909,0.9341738338455456,0.9590701519237482,0.9343624815518798,0.9186575087327844,0.8031705219947243,0.8760755347940334,0.8875563922580442,0.9443453641106165,0.838345260244961,0.9454891110840087,0.8851315971521392,0.973808816624155,0.8545956780570165,0.8523209533275076,0.9363885539380175,0.9242185122336134,0.9084503770800539,0.8229699585701904,0.9031560629545996,0.8586082979055643,2.653433028854124e-14,0.9083256986916933,0.8365210061091879,0.9470150818991278,1.0,0.5522121129690729,0.7669642780509445,0.9070798923402726,0.8148841586309612,0.8937319372908837
Thómass saga erkibyskups-NRA norr fragm 67,0.9311137850855143,0.920579578430971,0.9174771760164925,0.9515170362831039,0.8956531345341336,0.868657998120886,0.9136109137367574,0.9204727266148823,0.8653974574392787,0.9578185580888168,0.8690043653392459,0.9371217851169704,0.9613923729202087,0.9543633517124165,0.9320258516217516,0.9387274021925327,0.9482065140864228,0.9817014559817112,0.9085168661731757,0.996846116959252,0.9207004363079878,0.8822885479330337,0.9024868314730198,0.9353759938365862,0.9126732973160089,0.921648163359677,0.9382136770959871,0.8800038372222203,0.9056226250069821,0.846540057183002,0.9412391480984528,0.946310485733279,0.886947064811228,0.9234644792058357,0.9812883446593974,0.9077892977340445,0.8436311983896548,0.9314500914874482,0.9970718707592153,0.9999710990312392,0.9246081400884373,0.8171436892406164,0.8833327762795692,0.8941563358784397,0.9459293069410155,0.900522976472408,0.9744841371280105,0.931702716045427,0.9527471809490542,0.9561761795867505,0.9856506672107223,0.9599561543853613,0.941275297434361,0.9004947456401077,0.9450989540901473,0.8915842573878809,0.9615254500854755,0.9171586875960807,0.9353616792344303,0.9303430850063568,0.9504998293897106,0.9347325554267933,0.9033837784272317,0.9297372634520665,0.9335949720301473,0.9060735465943586,0.857856135924874,0.9029224509645761,0.8355413734796522,0.9083256986916933,0.0,0.8260252066581546,0.9631184226750983,1.0,0.8999441715418572,0.9443382493233612,0.8947933376424356,0.9072062319517122,0.9578192566290438
A fragment of Konungs skuggsjá-NRA norr fragm 58 A,0.8680450881723287,0.8515893331451827,0.8462682812476502,0.8985637325541144,0.737864293226278,0.6794865056543095,0.837729739496172,0.8350382688414362,0.694411254113411,0.9394573974823189,0.7452223281875878,0.8727244489419556,0.9385220787044345,0.9104512786094723,0.8873828125708103,0.8387679487605992,0.9190228659022232,0.9636452117520675,0.8324568017369556,0.9885858483325388,0.8749485443563476,0.7665324748587612,0.8198024591433223,0.8731306746500439,0.8076561688351315,0.8531288954496706,0.876008543042912,0.8287769125983704,0.8301961631150142,0.6986433434076627,0.9519404779116236,0.882329505437137,0.9223847591388614,0.8728852455738397,0.9539226696118346,0.9088299310473447,0.6893819101454967,0.8622370888181945,0.9864116754180938,0.9999401593712008,0.8694919738399217,0.8952372173848462,0.8210430195392178,0.8810430717273579,0.9089388168503554,0.7603473979027922,0.9901561761900354,0.8600452866555898,0.9063026801743652,0.9111492756880977,0.9673234720155763,0.9235209599244644,0.8660002482814724,0.8118928250309532,0.8978239977875283,0.8094928705762271,0.9260610536208751,0.845147922195457,0.933705119627204,0.9059528091452478,0.9366901530727927,0.8889739621708774,0.8872798416597596,0.8801022197794045,0.824617167786551,0.8895436874381191,0.8516965227429443,0.8202551806449606,0.6352747746442571,0.8365210061091879,0.8260252066581546,0.0,0.924810609723401,1.0,0.7956619595511881,0.8924271420398437,0.8132630016686435,0.8203226839363374,0.9071091865188905
Two fragments of Njáls saga-AM 162 B θ fol,0.9426440067801112,0.7373340114645275,0.9454891336444919,0.9565814524882023,0.9213731523015785,0.9182418813718792,0.9438522632198224,0.9379092187099229,0.92640969609943,0.609187237449087,0.8319324261455717,0.9444404037940365,0.9781373568220839,0.9640159852341149,0.7408945842943686,0.7707191567742644,0.9696495210436575,0.8768089143029497,0.7695046069029108,0.8285892706300898,0.918578677873459,0.8823915886827113,0.7743808983976757,0.9548073720314615,0.8115028636958779,0.9510796252813586,0.9491235832632665,0.9496417247271672,0.7508898738620117,0.945187824980447,0.8551406960149008,0.8467156220430084,0.9271061557592635,0.944405706625934,0.9786128376480696,0.9643648757273965,0.9434646921794825,0.9612274015750163,0.7789992070217209,0.9999898116304955,0.9538866050757878,0.8694817162208005,0.891737911535343,0.9670432941878506,0.9773233838460488,0.928318632382437,0.9258661856694219,0.9458071210965023,0.9590545186130144,0.980564562547689,0.7402223756790587,0.8698625520030612,0.7849024844022819,0.9397415776164828,0.9618021901339131,0.8972778801525767,0.8705382276460119,0.9469900234127766,0.9727612622675549,0.9620513956509004,0.9893610002857778,0.7623844864468783,0.9182661602609562,0.5408092994915596,0.8913147449064844,0.983477926812822,0.9121430528460094,0.7719249795503951,0.8447492430600684,0.9470150818991278,0.9631184226750983,0.924810609723401,7.882583474838611e-15,1.0,0.9392247416265201,0.9540409225346712,0.9149684683012291,0.9356192031832754,0.9607013118431653
